exercise_name,muscle_slug,role
Hanging Straight Leg Raise,rectus_abdominis,primary
Hanging Straight Leg Raise,hip_flexors,secondary
Hanging Straight Twisting Leg Hip Raise,rectus_abdominis,primary
Hanging Straight Twisting Leg Hip Raise,obliques,secondary
Hanging Straight Twisting Leg Hip Raise,hip_flexors,secondary
Hip Raise (bent Knee),rectus_abdominis,primary
Hip Raise (bent Knee),gluteus_maximus,secondary
Hip Raise (bent Knee),hamstrings,secondary
Hug Knees To Chest,gluteus_maximus,primary
Hug Knees To Chest,hamstrings,secondary
Hug Knees To Chest,quadriceps,secondary
Hyght Dumbbell Fly,pectoralis_major,primary
Hyght Dumbbell Fly,lateral_deltoid,secondary
Hyperextension,erector_spinae,primary
Hyperextension,gluteus_maximus,secondary
Hyperextension,hamstrings,secondary
Hyperextension (on Bench),erector_spinae,primary
Hyperextension (on Bench),gluteus_maximus,secondary
Hyperextension (on Bench),hamstrings,secondary
Impossible Dips,triceps_brachii,primary
Impossible Dips,pectoralis_major,secondary
Impossible Dips,anterior_deltoid,secondary
Inchworm,rectus_abdominis,primary
Inchworm,lateral_deltoid,secondary
Inchworm,hamstrings,secondary
Inchworm V. 2,rectus_abdominis,primary
Inchworm V. 2,lateral_deltoid,secondary
Inchworm V. 2,hamstrings,secondary
Incline Close-grip Push-up,triceps_brachii,primary
Incline Close-grip Push-up,pectoralis_major,secondary
Incline Close-grip Push-up,anterior_deltoid,secondary
Incline Leg Hip Raise (leg Straight),rectus_abdominis,primary
Incline Leg Hip Raise (leg Straight),hip_flexors,secondary
Incline Push Up Depth Jump,pectoralis_major,primary
Incline Push Up Depth Jump,triceps_brachii,secondary
Incline Push Up Depth Jump,anterior_deltoid,secondary
Incline Push Up Depth Jump,rectus_abdominis,secondary
Incline Push-up,pectoralis_major,primary
Incline Push-up,triceps_brachii,secondary
Incline Push-up,anterior_deltoid,secondary
Incline Push-up (on Box),pectoralis_major,primary
Incline Push-up (on Box),triceps_brachii,secondary
Incline Push-up (on Box),anterior_deltoid,secondary
Incline Reverse Grip Push-up,pectoralis_major,primary
Incline Reverse Grip Push-up,triceps_brachii,secondary
Incline Reverse Grip Push-up,posterior_deltoid,secondary
Incline Scapula Push Up,serratus_anterior,primary
Incline Scapula Push Up,triceps_brachii,secondary
Incline Scapula Push Up,anterior_deltoid,secondary
Incline Twisting Sit-up,rectus_abdominis,primary
Incline Twisting Sit-up,obliques,secondary
Intermediate Hip Flexor And Quad Stretch,quadriceps,primary
Intermediate Hip Flexor And Quad Stretch,hamstrings,secondary
Intermediate Hip Flexor And Quad Stretch,gluteus_maximus,secondary
Inverse Leg Curl (bench Support),hamstrings,primary
Inverse Leg Curl (bench Support),gluteus_maximus,secondary
Inverse Leg Curl (bench Support),calves,secondary
Inverse Leg Curl (on Pull-up Cable Machine),hamstrings,primary
Inverse Leg Curl (on Pull-up Cable Machine),gluteus_maximus,secondary
Inverse Leg Curl (on Pull-up Cable Machine),calves,secondary
Inverted Row,trapezius,primary
Inverted Row,biceps_brachii,secondary
Inverted Row,forearms,secondary
Inverted Row Bent Knees,trapezius,primary
Inverted Row Bent Knees,biceps_brachii,secondary
Inverted Row Bent Knees,forearms,secondary
Inverted Row On Bench,trapezius,primary
Inverted Row On Bench,biceps_brachii,secondary
Inverted Row On Bench,forearms,secondary
Inverted Row V. 2,trapezius,primary
Inverted Row V. 2,biceps_brachii,secondary
Inverted Row V. 2,forearms,secondary
Inverted Row With Straps,trapezius,primary
Inverted Row With Straps,biceps_brachii,secondary
Inverted Row With Straps,forearms,secondary
Iron Cross Stretch,gluteus_maximus,primary
Iron Cross Stretch,hamstrings,secondary
Iron Cross Stretch,quadriceps,secondary
Isometric Chest Squeeze,pectoralis_major,primary
Isometric Chest Squeeze,triceps_brachii,secondary
Isometric Chest Squeeze,anterior_deltoid,secondary
Isometric Wipers,pectoralis_major,primary
Isometric Wipers,lateral_deltoid,secondary
Isometric Wipers,triceps_brachii,secondary
Isometric Wipers,rectus_abdominis,secondary
Jackknife Sit-up,rectus_abdominis,primary
Jackknife Sit-up,hip_flexors,secondary
Janda Sit-up,rectus_abdominis,primary
Janda Sit-up,hip_flexors,secondary
Janda Sit-up,erector_spinae,secondary
Jump Squat,gluteus_maximus,primary
Jump Squat,quadriceps,secondary
Jump Squat,hamstrings,secondary
Jump Squat,calves,secondary
Jump Squat V. 2,gluteus_maximus,primary
Jump Squat V. 2,quadriceps,secondary
Jump Squat V. 2,hamstrings,secondary
Jump Squat V. 2,calves,secondary
Kettlebell Advanced Windmill,rectus_abdominis,primary
Kettlebell Advanced Windmill,obliques,secondary
Kettlebell Advanced Windmill,lateral_deltoid,secondary
Kettlebell Alternating Hang Clean,forearms,primary
Kettlebell Alternating Hang Clean,lateral_deltoid,secondary
Kettlebell Alternating Hang Clean,trapezius,secondary
Kettlebell Alternating Hang Clean,rectus_abdominis,secondary
Kettlebell Alternating Press,anterior_deltoid,primary
Kettlebell Alternating Press,triceps_brachii,secondary
Kettlebell Alternating Press,rectus_abdominis,secondary
Kettlebell Alternating Press On Floor,pectoralis_major,primary
Kettlebell Alternating Press On Floor,anterior_deltoid,secondary
Kettlebell Alternating Press On Floor,triceps_brachii,secondary
Kettlebell Alternating Renegade Row,trapezius,primary
Kettlebell Alternating Renegade Row,rectus_abdominis,secondary
Kettlebell Alternating Renegade Row,lateral_deltoid,secondary
Kettlebell Alternating Row,trapezius,primary
Kettlebell Alternating Row,biceps_brachii,secondary
Kettlebell Alternating Row,forearms,secondary
Kettlebell Arnold Press,anterior_deltoid,primary
Kettlebell Arnold Press,triceps_brachii,secondary
Kettlebell Arnold Press,trapezius,secondary
Kettlebell Bent Press,rectus_abdominis,primary
Kettlebell Bent Press,posterior_deltoid,secondary
Kettlebell Bent Press,triceps_brachii,secondary
Kettlebell Bent Press,obliques,secondary
Kettlebell Bottoms Up Clean From The Hang Position,biceps_brachii,primary
Kettlebell Bottoms Up Clean From The Hang Position,forearms,secondary
Kettlebell Bottoms Up Clean From The Hang Position,lateral_deltoid,secondary
Kettlebell Double Alternating Hang Clean,biceps_brachii,primary
Kettlebell Double Alternating Hang Clean,forearms,secondary
Kettlebell Double Alternating Hang Clean,lateral_deltoid,secondary
Kettlebell Double Jerk,lateral_deltoid,primary
Kettlebell Double Jerk,triceps_brachii,secondary
Kettlebell Double Jerk,rectus_abdominis,secondary
Kettlebell Double Push Press,anterior_deltoid,primary
Kettlebell Double Push Press,triceps_brachii,secondary
Kettlebell Double Push Press,rectus_abdominis,secondary
Kettlebell Double Snatch,lateral_deltoid,primary
Kettlebell Double Snatch,trapezius,secondary
Kettlebell Double Snatch,forearms,secondary
Kettlebell Double Snatch,rectus_abdominis,secondary
Kettlebell Double Windmill,rectus_abdominis,primary
Kettlebell Double Windmill,lateral_deltoid,secondary
Kettlebell Double Windmill,hamstrings,secondary
Kettlebell Extended Range One Arm Press On Floor,pectoralis_major,primary
Kettlebell Extended Range One Arm Press On Floor,triceps_brachii,secondary
Kettlebell Extended Range One Arm Press On Floor,anterior_deltoid,secondary
Kettlebell Figure 8,rectus_abdominis,primary
Kettlebell Figure 8,lateral_deltoid,secondary
Kettlebell Figure 8,forearms,secondary
Kettlebell Front Squat,gluteus_maximus,primary
Kettlebell Front Squat,quadriceps,secondary
Kettlebell Front Squat,hamstrings,secondary
Kettlebell Front Squat,calves,secondary
Kettlebell Goblet Squat,gluteus_maximus,primary
Kettlebell Goblet Squat,quadriceps,secondary
Kettlebell Goblet Squat,hamstrings,secondary
Kettlebell Goblet Squat,calves,secondary
Kettlebell Hang Clean,hamstrings,primary
Kettlebell Hang Clean,gluteus_maximus,secondary
Kettlebell Hang Clean,quadriceps,secondary
Kettlebell Hang Clean,calves,secondary
Kettlebell Lunge Pass Through,gluteus_maximus,primary
Kettlebell Lunge Pass Through,quadriceps,secondary
Kettlebell Lunge Pass Through,hamstrings,secondary
Kettlebell Lunge Pass Through,calves,secondary
Kettlebell One Arm Clean And Jerk,lateral_deltoid,primary
Kettlebell One Arm Clean And Jerk,triceps_brachii,secondary
Kettlebell One Arm Clean And Jerk,rectus_abdominis,secondary
Kettlebell One Arm Floor Press,pectoralis_major,primary
Kettlebell One Arm Floor Press,triceps_brachii,secondary
Kettlebell One Arm Floor Press,anterior_deltoid,secondary
Kettlebell One Arm Jerk,lateral_deltoid,primary
Kettlebell One Arm Jerk,triceps_brachii,secondary
Kettlebell One Arm Jerk,rectus_abdominis,secondary
Kettlebell One Arm Military Press To The Side,anterior_deltoid,primary
Kettlebell One Arm Military Press To The Side,triceps_brachii,secondary
Kettlebell One Arm Military Press To The Side,rectus_abdominis,secondary
Kettlebell One Arm Push Press,anterior_deltoid,primary
Kettlebell One Arm Push Press,triceps_brachii,secondary
Kettlebell One Arm Push Press,rectus_abdominis,secondary
Kettlebell One Arm Row,trapezius,primary
Kettlebell One Arm Row,biceps_brachii,secondary
Kettlebell One Arm Row,forearms,secondary
Kettlebell One Arm Snatch,lateral_deltoid,primary
Kettlebell One Arm Snatch,trapezius,secondary
Kettlebell One Arm Snatch,forearms,secondary
Kettlebell One Arm Snatch,rectus_abdominis,secondary
Kettlebell Pirate Supper Legs,lateral_deltoid,primary
Kettlebell Pirate Supper Legs,triceps_brachii,secondary
Kettlebell Pirate Supper Legs,forearms,secondary
Kettlebell Pistol Squat,gluteus_maximus,primary
Kettlebell Pistol Squat,quadriceps,secondary
Kettlebell Pistol Squat,hamstrings,secondary
Kettlebell Pistol Squat,calves,secondary
Kettlebell Plyo Push-up,pectoralis_major,primary
Kettlebell Plyo Push-up,triceps_brachii,secondary
Kettlebell Plyo Push-up,anterior_deltoid,secondary
Kettlebell Plyo Push-up,rectus_abdominis,secondary
Kettlebell Seated Press,anterior_deltoid,primary
Kettlebell Seated Press,triceps_brachii,secondary
Kettlebell Seated Press,rectus_abdominis,secondary
Kettlebell Seated Two Arm Military Press,anterior_deltoid,primary
Kettlebell Seated Two Arm Military Press,triceps_brachii,secondary
Kettlebell Seated Two Arm Military Press,trapezius,secondary
Kettlebell Seesaw Press,anterior_deltoid,primary
Kettlebell Seesaw Press,triceps_brachii,secondary
Kettlebell Seesaw Press,rectus_abdominis,secondary
Kettlebell Sumo High Pull,trapezius,primary
Kettlebell Sumo High Pull,lateral_deltoid,secondary
Kettlebell Sumo High Pull,gluteus_maximus,secondary
Kettlebell Sumo High Pull,hamstrings,secondary
Kettlebell Swing,gluteus_maximus,primary
Kettlebell Swing,hamstrings,secondary
Kettlebell Swing,rectus_abdominis,secondary
Kettlebell Thruster,lateral_deltoid,primary
Kettlebell Thruster,quadriceps,secondary
Kettlebell Thruster,gluteus_maximus,secondary
Kettlebell Thruster,rectus_abdominis,secondary
Kettlebell Turkish Get Up (squat Style),gluteus_maximus,primary
Kettlebell Turkish Get Up (squat Style),quadriceps,secondary
Kettlebell Turkish Get Up (squat Style),hamstrings,secondary
Kettlebell Turkish Get Up (squat Style),rectus_abdominis,secondary
Kettlebell Two Arm Clean,lateral_deltoid,primary
Kettlebell Two Arm Clean,trapezius,secondary
Kettlebell Two Arm Clean,forearms,secondary
Kettlebell Two Arm Military Press,anterior_deltoid,primary
Kettlebell Two Arm Military Press,triceps_brachii,secondary
Kettlebell Two Arm Military Press,trapezius,secondary
Kettlebell Two Arm Row,trapezius,primary
Kettlebell Two Arm Row,biceps_brachii,secondary
Kettlebell Two Arm Row,forearms,secondary
Kettlebell Windmill,rectus_abdominis,primary
Kettlebell Windmill,obliques,secondary
Kettlebell Windmill,lateral_deltoid,secondary
Kick Out Sit,hamstrings,primary
Kick Out Sit,quadriceps,secondary
Kick Out Sit,gluteus_maximus,secondary
Kipping Muscle Up,latissimus_dorsi,primary
Kipping Muscle Up,biceps_brachii,secondary
Kipping Muscle Up,triceps_brachii,secondary
Kipping Muscle Up,lateral_deltoid,secondary
Kipping Muscle Up,rectus_abdominis,secondary
Knee Touch Crunch,rectus_abdominis,primary
Knee Touch Crunch,hip_flexors,secondary
Kneeling Jump Squat,gluteus_maximus,primary
Kneeling Jump Squat,quadriceps,secondary
Kneeling Jump Squat,hamstrings,secondary
Kneeling Jump Squat,calves,secondary
Kneeling Lat Stretch,latissimus_dorsi,primary
Kneeling Lat Stretch,lateral_deltoid,secondary
Kneeling Lat Stretch,triceps_brachii,secondary
Kneeling Plank Tap Shoulder (male),rectus_abdominis,primary
Kneeling Plank Tap Shoulder (male),lateral_deltoid,secondary
Kneeling Plank Tap Shoulder (male),triceps_brachii,secondary
Kneeling Push-up (male),pectoralis_major,primary
Kneeling Push-up (male),triceps_brachii,secondary
Kneeling Push-up (male),anterior_deltoid,secondary
Korean Dips,pectoralis_major,primary
Korean Dips,triceps_brachii,secondary
Korean Dips,anterior_deltoid,secondary
L-pull-up,latissimus_dorsi,primary
L-pull-up,biceps_brachii,secondary
L-pull-up,forearms,secondary
L-sit On Floor,rectus_abdominis,primary
L-sit On Floor,hip_flexors,secondary
Landmine 180,rectus_abdominis,primary
Landmine 180,obliques,secondary
Landmine 180,quadriceps,secondary
Landmine Lateral Raise,lateral_deltoid,primary
Landmine Lateral Raise,trapezius,secondary
Lean Planche,rectus_abdominis,primary
Lean Planche,lateral_deltoid,secondary
Lean Planche,pectoralis_major,secondary
Lean Planche,triceps_brachii,secondary
Left Hook (boxing),lateral_deltoid,primary
Left Hook (boxing),biceps_brachii,secondary
Left Hook (boxing),triceps_brachii,secondary
Left Hook (boxing),forearms,secondary
Leg Pull In Flat Bench,rectus_abdominis,primary
Leg Pull In Flat Bench,hip_flexors,secondary
Leg Pull In Flat Bench,erector_spinae,secondary
Leg Up Hamstring Stretch,hamstrings,primary
Leg Up Hamstring Stretch,gluteus_maximus,secondary
Lever Alternate Leg Press,quadriceps,primary
Lever Alternate Leg Press,hamstrings,secondary
Lever Alternate Leg Press,gluteus_maximus,secondary
Lever Alternating Narrow Grip Seated Row,trapezius,primary
Lever Alternating Narrow Grip Seated Row,biceps_brachii,secondary
Lever Alternating Narrow Grip Seated Row,forearms,secondary
Lever Assisted Chin-up,latissimus_dorsi,primary
Lever Assisted Chin-up,biceps_brachii,secondary
Lever Assisted Chin-up,forearms,secondary
Lever Back Extension,erector_spinae,primary
Lever Back Extension,gluteus_maximus,secondary
Lever Back Extension,hamstrings,secondary
Lever Bent Over Row,trapezius,primary
Lever Bent Over Row,biceps_brachii,secondary
Lever Bent Over Row,forearms,secondary
Lever Bent-over Row With V-bar,trapezius,primary
Lever Bent-over Row With V-bar,biceps_brachii,secondary
Lever Bent-over Row With V-bar,forearms,secondary
Lever Bicep Curl,biceps_brachii,primary
Lever Bicep Curl,forearms,secondary
Lever Calf Press,calves,primary
Lever Calf Press,hamstrings,secondary
Lever Chest Press,pectoralis_major,primary
Lever Chest Press,triceps_brachii,secondary
Lever Chest Press,anterior_deltoid,secondary
Lever Deadlift,gluteus_maximus,primary
Lever Deadlift,hamstrings,secondary
Lever Deadlift,quadriceps,secondary
Lever Decline Chest Press,pectoralis_major,primary
Lever Decline Chest Press,triceps_brachii,secondary
Lever Decline Chest Press,anterior_deltoid,secondary
Lever Donkey Calf Raise,calves,primary
Lever Donkey Calf Raise,hamstrings,secondary
Lever Donkey Calf Raise,gluteus_maximus,secondary
Lever Front Pulldown,latissimus_dorsi,primary
Lever Front Pulldown,biceps_brachii,secondary
Lever Front Pulldown,rhomboids,secondary
Lever Front Pulldown,posterior_deltoid,secondary
Lever Gripless Shrug,trapezius,primary
Lever Gripless Shrug,lateral_deltoid,secondary
Lever Gripless Shrug,forearms,secondary
Lever Gripless Shrug V. 2,trapezius,primary
Lever Gripless Shrug V. 2,lateral_deltoid,secondary
Lever Gripless Shrug V. 2,forearms,secondary
Lever Gripper Hands,forearms,primary
Lever Gripper Hands,biceps_brachii,secondary
Lever Gripper Hands,triceps_brachii,secondary
Lever Hammer Grip Preacher Curl,biceps_brachii,primary
Lever Hammer Grip Preacher Curl,forearms,secondary
Lever High Row,trapezius,primary
Lever High Row,biceps_brachii,secondary
Lever High Row,posterior_deltoid,secondary
Lever Hip Extension V. 2,gluteus_maximus,primary
Lever Hip Extension V. 2,hamstrings,secondary
Lever Horizontal One Leg Press,gluteus_maximus,primary
Lever Horizontal One Leg Press,quadriceps,secondary
Lever Horizontal One Leg Press,hamstrings,secondary
Lever Horizontal One Leg Press,calves,secondary
Lever Incline Chest Press,pectoralis_major,primary
Lever Incline Chest Press,anterior_deltoid,secondary
Lever Incline Chest Press,triceps_brachii,secondary
Lever Incline Chest Press V. 2,pectoralis_major,primary
Lever Incline Chest Press V. 2,triceps_brachii,secondary
Lever Incline Chest Press V. 2,anterior_deltoid,secondary
Lever Kneeling Leg Curl,hamstrings,primary
Lever Kneeling Leg Curl,gluteus_maximus,secondary
Lever Kneeling Twist,rectus_abdominis,primary
Lever Kneeling Twist,obliques,secondary
Lever Kneeling Twist,erector_spinae,secondary
Lever Lateral Raise,lateral_deltoid,primary
Lever Lateral Raise,trapezius,secondary
Lever Leg Extension,quadriceps,primary
Lever Leg Extension,hamstrings,secondary
Lever Lying Leg Curl,hamstrings,primary
Lever Lying Leg Curl,calves,secondary
Lever Lying Two-one Leg Curl,hamstrings,primary
Lever Lying Two-one Leg Curl,gluteus_maximus,secondary
Lever Military Press,anterior_deltoid,primary
Lever Military Press,triceps_brachii,secondary
Lever Military Press,pectoralis_major,secondary
Lever Narrow Grip Seated Row,trapezius,primary
Lever Narrow Grip Seated Row,biceps_brachii,secondary
